,Id,Rating,Genre,Director,Runtime
263,348,Not Rated,Comedy,Frank Tashlin,95
264,349,General Audience,Kids and Family,John Henderson,83
264,349,General Audience,Science Fiction and Fantasy,John Henderson,83
265,350,Not Rated,Classics,Unknown,80
265,350,Not Rated,Horror,Unknown,80
265,350,Not Rated,Science Fiction and Fantasy,Unknown,80
266,352,Parental Guidance Suggested,Drama,Michael Goldenberg,87
266,352,Parental Guidance Suggested,Romance,Michael Goldenberg,87
267,353,Not Rated,Art House and International,Darko Lungulov,90
267,353,Not Rated,Comedy,Darko Lungulov,90
267,353,Not Rated,Drama,Darko Lungulov,90
268,354,Not Rated,Classics,David Butler,95
268,354,Not Rated,Comedy,David Butler,95
268,354,Not Rated,Musical and Performing Arts,David Butler,95
269,355,Restricted,Comedy,Michael Tiddes,87
270,356,Restricted,Drama,Laurence Dunmore,114
271,357,Parental Guidance Suggested,Action and Adventure,Jorge Blanco,91
271,357,Parental Guidance Suggested,Animation,Jorge Blanco,91
271,357,Parental Guidance Suggested,Comedy,Jorge Blanco,91
271,357,Parental Guidance Suggested,Kids and Family,Jorge Blanco,91
272,359,Parental Guidance Suggested,Action and Adventure,Sylvester Stallone,99
272,359,Parental Guidance Suggested,Drama,Sylvester Stallone,99
273,361,Not Rated,Drama,Roberto Sanchez Santos,7
273,361,Not Rated,Special Interest,Roberto Sanchez Santos,7
274,363,Not Rated,Horror,Terence Fisher,90
275,364,Parents Strongly Cautioned,Comedy,Barry Sonnenfeld,94
275,364,Parents Strongly Cautioned,Horror,Barry Sonnenfeld,94
276,365,Restricted,Classics,Fred Haines,105
276,365,Restricted,Drama,Fred Haines,105
277,366,Parental Guidance Suggested,Drama,Timothy Hutton,98
278,367,Parents Strongly Cautioned,Drama,Stephen Bradley,100
279,368,General Audience,Art House and International,Yasujiro Ozu,134
279,368,General Audience,Drama,Yasujiro Ozu,134
280,369,Restricted,Action and Adventure,Abel Ferrara,97
280,369,Restricted,Mystery and Suspense,Abel Ferrara,97
281,370,Parents Strongly Cautioned,Drama,Don Roos,106
281,370,Parents Strongly Cautioned,Romance,Don Roos,106
282,372,Not Rated,Comedy,Sam Hoffman,93
283,373,Restricted,Action and Adventure,Damon Dash|David Daniel,87
283,373,Restricted,Comedy,Damon Dash|David Daniel,87
283,373,Restricted,Drama,Damon Dash|David Daniel,87
283,373,Restricted,Mystery and Suspense,Damon Dash|David Daniel,87
284,374,Not Rated,Comedy,Roy Del Ruth,117
284,374,Not Rated,Musical and Performing Arts,Roy Del Ruth,117
285,375,Restricted,Comedy,Blair Treu,86
285,375,Restricted,Kids and Family,Blair Treu,86
285,375,Restricted,Television,Blair Treu,86
286,376,Parents Strongly Cautioned,Comedy,Diane Keaton,95
286,376,Parents Strongly Cautioned,Drama,Diane Keaton,95
287,377,Restricted,Comedy,Ang Lee,121
287,377,Restricted,Drama,Ang Lee,121
287,377,Restricted,Musical and Performing Arts,Ang Lee,121
288,379,Restricted,Action and Adventure,Katsuhito Ishii,108
288,379,Restricted,Art House and International,Katsuhito Ishii,108
289,380,Not Rated,Art House and International,Dan Verete,83
289,380,Not Rated,Drama,Dan Verete,83
290,384,Not Rated,Classics,George Stevens,114
290,384,Not Rated,Comedy,George Stevens,114
290,384,Not Rated,Romance,George Stevens,114
291,385,Not Rated,Action and Adventure,Manfred Kohler,93
291,385,Not Rated,Drama,Manfred Kohler,93
291,385,Not Rated,Mystery and Suspense,Manfred Kohler,93
292,386,Parental Guidance Suggested,Action and Adventure,Bob Kelljan,95
292,386,Parental Guidance Suggested,Classics,Bob Kelljan,95
292,386,Parental Guidance Suggested,Horror,Bob Kelljan,95
293,387,Not Rated,Action and Adventure,Tom Gries,109
293,387,Not Rated,Classics,Tom Gries,109
293,387,Not Rated,Western,Tom Gries,109
293,387,Not Rated,Romance,Tom Gries,109
294,388,General Audience,Classics,Jules Dassin,94
294,388,General Audience,Drama,Jules Dassin,94
295,390,Parents Strongly Cautioned,Action and Adventure,Adam Silver|Ben Hayflick,94
295,390,Parents Strongly Cautioned,Science Fiction and Fantasy,Adam Silver|Ben Hayflick,94
296,391,Parental Guidance Suggested,Comedy,Matt Clark,102
296,391,Parental Guidance Suggested,Drama,Matt Clark,102
297,392,Restricted,Drama,Gregory Nava,125
298,393,Parental Guidance Suggested,Classics,Richard Brooks,146
298,393,Parental Guidance Suggested,Drama,Richard Brooks,146
299,394,Parents Strongly Cautioned,Drama,Greg Berlanti,109
300,396,Restricted,Art House and International,Jonathan Demme,113
300,396,Restricted,Comedy,Jonathan Demme,113
300,396,Restricted,Drama,Jonathan Demme,113
301,397,Parental Guidance Suggested,Classics,Elia Kazan,122
301,397,Parental Guidance Suggested,Drama,Elia Kazan,122
302,398,Restricted,Comedy,Unknown,103
302,398,Restricted,Drama,Unknown,103
302,398,Restricted,Mystery and Suspense,Unknown,103
303,400,Parents Strongly Cautioned,Action and Adventure,Roger Donaldson,109
304,401,Restricted,Drama,Steven Spielberg,196
305,402,Not Rated,Comedy,Tom Barman,127
305,402,Not Rated,Drama,Tom Barman,127
306,403,Not Rated,Comedy,Sidney Miller,75
306,403,Not Rated,Science Fiction and Fantasy,Sidney Miller,75
307,404,Parental Guidance Suggested,Horror,Arthur Hiller,103
308,406,Parental Guidance Suggested,Action and Adventure,Vladimir Grammatikov,95
308,406,Parental Guidance Suggested,Art House and International,Vladimir Grammatikov,95
308,406,Parental Guidance Suggested,Drama,Vladimir Grammatikov,95
308,406,Parental Guidance Suggested,Kids and Family,Vladimir Grammatikov,95
308,406,Parental Guidance Suggested,Science Fiction and Fantasy,Vladimir Grammatikov,95
309,408,Parental Guidance Suggested,Action and Adventure,Tony Maylam,99
309,408,Parental Guidance Suggested,Drama,Tony Maylam,99
309,408,Parental Guidance Suggested,Mystery and Suspense,Tony Maylam,99
310,409,Restricted,Comedy,Barry Battles,98
311,410,Restricted,Drama,Darnell Martin,108
311,410,Restricted,Musical and Performing Arts,Darnell Martin,108
312,411,Not Rated,Classics,Jack Bernhard,78
312,411,Not Rated,Drama,Jack Bernhard,78
312,411,Not Rated,Mystery and Suspense,Jack Bernhard,78
313,412,Restricted,Comedy,William Sachs,95
313,412,Restricted,Science Fiction and Fantasy,William Sachs,95
314,413,Not Rated,Action and Adventure,Sarik Andreasyan,100
314,413,Not Rated,Art House and International,Sarik Andreasyan,100
314,413,Not Rated,Science Fiction and Fantasy,Sarik Andreasyan,100
315,414,Parents Strongly Cautioned,Art House and International,Georges Lautner,87
315,414,Parents Strongly Cautioned,Comedy,Georges Lautner,87
316,415,Parental Guidance Suggested,Art House and International,Bernardo Bertolucci,98
316,415,Parental Guidance Suggested,Drama,Bernardo Bertolucci,98
317,417,Restricted,Art House and International,Unknown,120
317,417,Restricted,Drama,Unknown,120
318,418,Parents Strongly Cautioned,Action and Adventure,Pete Travis,90
318,418,Parents Strongly Cautioned,Drama,Pete Travis,90
318,418,Parents Strongly Cautioned,Mystery and Suspense,Pete Travis,90
319,419,Parents Strongly Cautioned,Mystery and Suspense,Jennifer Yuh Nelson,105
319,419,Parents Strongly Cautioned,Science Fiction and Fantasy,Jennifer Yuh Nelson,105
320,420,Not Rated,Classics,Jack Webb,95
320,420,Not Rated,Drama,Jack Webb,95
320,420,Not Rated,Musical and Performing Arts,Jack Webb,95
320,420,Not Rated,Mystery and Suspense,Jack Webb,95
321,421,Not Rated,Art House and International,Ettore Scola,158
321,421,Not Rated,Comedy,Ettore Scola,158
321,421,Not Rated,Drama,Ettore Scola,158
322,422,Restricted,Comedy,Gerald Thomas,95
323,423,Not Rated,Documentary,Dave Grohl,108
323,423,Not Rated,Musical and Performing Arts,Dave Grohl,108
324,425,Parents Strongly Cautioned,Comedy,Mel Smith,92
325,426,Not Rated,Action and Adventure,William Witney,60
325,426,Not Rated,Classics,William Witney,60
325,426,Not Rated,Drama,William Witney,60
325,426,Not Rated,Western,William Witney,60
326,427,Parental Guidance Suggested,Art House and International,Bruce Beresford,96
326,427,Parental Guidance Suggested,Drama,Bruce Beresford,96
327,428,Parents Strongly Cautioned,Action and Adventure,Unknown,105
327,428,Parents Strongly Cautioned,Drama,Unknown,105
328,430,Parental Guidance Suggested,Drama,Unknown,88
328,430,Parental Guidance Suggested,Science Fiction and Fantasy,Unknown,88
329,432,Parents Strongly Cautioned,Comedy,Unknown,70
330,433,Parents Strongly Cautioned,Action and Adventure,Doug Liman,117
330,433,Parents Strongly Cautioned,Mystery and Suspense,Doug Liman,117
331,435,Not Rated,Art House and International,Giuseppe Bertolucci,91
331,435,Not Rated,Comedy,Giuseppe Bertolucci,91
332,436,Not Rated,Mystery and Suspense,Justin Price,90
333,437,Parental Guidance Suggested,Action and Adventure,Lucio Fulci,105
333,437,Parental Guidance Suggested,Art House and International,Lucio Fulci,105
334,438,Restricted,Action and Adventure,Bruce Malmuth,100
335,439,Not Rated,Art House and International,Werner Herzog,108
335,439,Not Rated,Comedy,Werner Herzog,108
335,439,Not Rated,Drama,Werner Herzog,108
336,440,Restricted,Classics,Bryan Forbes,120
336,440,Restricted,Drama,Bryan Forbes,120
337,442,Restricted,Action and Adventure,Tobe Hooper,100
337,442,Restricted,Horror,Tobe Hooper,100
337,442,Restricted,Science Fiction and Fantasy,Tobe Hooper,100
338,443,Parents Strongly Cautioned,Action and Adventure,Tim Story,123
338,443,Parents Strongly Cautioned,Science Fiction and Fantasy,Tim Story,123
339,444,Parents Strongly Cautioned,Drama,Anthony Page,116
339,444,Parents Strongly Cautioned,Romance,Anthony Page,116
340,445,Restricted,Comedy,Alan Rudolph,102
340,445,Restricted,Drama,Alan Rudolph,102
340,445,Restricted,Mystery and Suspense,Alan Rudolph,102
341,446,Not Rated,Action and Adventure,William Beaudine,69
342,447,Restricted,Drama,Jack Nicholson,95
343,448,Not Rated,Action and Adventure,Ralph Nelson,116
343,448,Not Rated,Classics,Ralph Nelson,116
343,448,Not Rated,Comedy,Ralph Nelson,116
343,448,Not Rated,Drama,Ralph Nelson,116
344,450,Parental Guidance Suggested,Comedy,Stewart Raffill,98
344,450,Parental Guidance Suggested,Drama,Stewart Raffill,98
344,450,Parental Guidance Suggested,Science Fiction and Fantasy,Stewart Raffill,98
344,450,Parental Guidance Suggested,Romance,Stewart Raffill,98
345,451,Restricted,Drama,David Mamet,89
345,451,Restricted,Mystery and Suspense,David Mamet,89
346,452,Parental Guidance Suggested,Action and Adventure,Kevin Munroe,86
346,452,Parental Guidance Suggested,Animation,Kevin Munroe,86
346,452,Parental Guidance Suggested,Science Fiction and Fantasy,Kevin Munroe,86
347,453,Parental Guidance Suggested,Action and Adventure,John Schultz,86
347,453,Parental Guidance Suggested,Kids and Family,John Schultz,86
347,453,Parental Guidance Suggested,Science Fiction and Fantasy,John Schultz,86
348,455,Not Rated,Drama,Alexander Kluge,129
349,456,Restricted,Action and Adventure,Christophe Gans,125
349,456,Restricted,Horror,Christophe Gans,125
350,457,Restricted,Drama,Ken Wiederhorn,85
350,457,Restricted,Horror,Ken Wiederhorn,85
350,457,Restricted,Mystery and Suspense,Ken Wiederhorn,85
351,458,Parents Strongly Cautioned,Comedy,Woody Allen,94
351,458,Parents Strongly Cautioned,Romance,Woody Allen,94
352,459,Not Rated,Art House and International,Robert Hartford-Davis,95
352,459,Not Rated,Comedy,Robert Hartford-Davis,95
352,459,Not Rated,Drama,Robert Hartford-Davis,95
353,460,Restricted,Comedy,Martha Coolidge,115
353,460,Restricted,Drama,Martha Coolidge,115
354,461,Parental Guidance Suggested,Action and Adventure,Robert Young,90
354,461,Parental Guidance Suggested,Comedy,Robert Young,90
355,462,Restricted,Horror,Danny Cannon,100
356,465,Parental Guidance Suggested,Drama,Rowdy Herrington,128
357,466,Restricted,Mystery and Suspense,Clint Eastwood,102
357,466,Restricted,Romance,Clint Eastwood,102
358,468,Parents Strongly Cautioned,Comedy,Brian Robbins,115
358,468,Parents Strongly Cautioned,Drama,Brian Robbins,115
359,469,Parents Strongly Cautioned,Documentary,Leon Gast,88
359,469,Parents Strongly Cautioned,Musical and Performing Arts,Leon Gast,88
359,469,Parents Strongly Cautioned,Special Interest,Leon Gast,88
360,470,Parents Strongly Cautioned,Action and Adventure,Unknown,117
361,471,Restricted,Comedy,Unknown,115
361,471,Restricted,Drama,Unknown,115
361,471,Restricted,Mystery and Suspense,Unknown,115
362,472,Not Rated,Drama,Torun Lian,95
